school_code,school_name,location,city,school_nature,school_level,is985,is211,is_double_first,description
10285,苏州大学,苏州,苏州市,公办,本科,0,1,1,苏州大学是教育部公布的普通高等学校（本科），位于苏州·苏州市。
13984,苏州大学应用技术学院,苏州,苏州市,民办,本科,0,0,0,苏州大学应用技术学院是教育部公布的普通高等学校（本科），位于苏州·苏州市。
13983,苏州大学文正学院,苏州,苏州市,民办,本科,0,0,0,苏州大学文正学院是教育部公布的普通高等学校（本科），位于苏州·苏州市。
10332,苏州科技大学,苏州,苏州市,公办,本科,0,0,0,苏州科技大学是教育部公布的普通高等学校（本科），位于苏州·苏州市。
13985,苏州科技大学天平学院,苏州,苏州市,民办,本科,0,0,0,苏州科技大学天平学院是教育部公布的普通高等学校（本科），位于苏州·苏州市。
16403,西交利物浦大学,苏州,苏州市,公办,本科,0,0,0,西交利物浦大学是教育部公布的普通高等学校（本科），位于苏州·苏州市。
11656,广东石油化工学院,茂名,茂名市,公办,本科,0,0,0,广东石油化工学院是教育部公布的普通高等学校（本科），位于茂名·茂名市。
10489,长江大学,荆州,荆州市,公办,本科,0,0,0,长江大学是教育部公布的普通高等学校（本科），位于荆州·荆州市。
13245,长江大学工程技术学院,荆州,荆州市,民办,本科,0,0,0,长江大学工程技术学院是教育部公布的普通高等学校（本科），位于荆州·荆州市。
13246,长江大学文理学院,荆州,荆州市,民办,本科,0,0,0,长江大学文理学院是教育部公布的普通高等学校（本科），位于荆州·荆州市。
11336,荆楚理工学院,荆门,荆门市,公办,本科,0,0,0,荆楚理工学院是教育部公布的普通高等学校（本科），位于荆门·荆门市。
11498,莆田学院,莆田,莆田市,公办,本科,0,0,0,莆田学院是教育部公布的普通高等学校（本科），位于莆田·莆田市。
10455,菏泽学院,菏泽,菏泽市,公办,本科,0,0,0,菏泽学院是教育部公布的普通高等学校（本科），位于菏泽·菏泽市。
10895,萍乡学院,萍乡,萍乡市,公办,本科,0,0,0,萍乡学院是教育部公布的普通高等学校（本科），位于萍乡·萍乡市。
14435,营口理工学院,营口,营口市,公办,本科,0,0,0,营口理工学院是教育部公布的普通高等学校（本科），位于营口·营口市。
13900,辽宁财贸学院,葫芦岛,葫芦岛市,民办,本科,0,0,0,辽宁财贸学院是教育部公布的普通高等学校（本科），位于葫芦岛·葫芦岛市。
10378,安徽财经大学,蚌埠,蚌埠市,公办,本科,0,0,0,安徽财经大学是教育部公布的普通高等学校（本科），位于蚌埠·蚌埠市。
13611,安徽财经大学商学院,蚌埠,蚌埠市,民办,本科,0,0,0,安徽财经大学商学院是教育部公布的普通高等学校（本科），位于蚌埠·蚌埠市。
10367,蚌埠医学院,蚌埠,蚌埠市,公办,本科,0,0,0,蚌埠医学院是教育部公布的普通高等学校（本科），位于蚌埠·蚌埠市。
11305,蚌埠学院,蚌埠,蚌埠市,公办,本科,0,0,0,蚌埠学院是教育部公布的普通高等学校（本科），位于蚌埠·蚌埠市。
10101,衡水学院,衡水,衡水市,公办,本科,0,0,0,衡水学院是教育部公布的普通高等学校（本科），位于衡水·衡水市。
10555,南华大学,衡阳,衡阳市,公办,本科,0,0,0,南华大学是教育部公布的普通高等学校（本科），位于衡阳·衡阳市。
12650,南华大学船山学院,衡阳,衡阳市,民办,本科,0,0,0,南华大学船山学院是教育部公布的普通高等学校（本科），位于衡阳·衡阳市。
13924,湖南交通工程学院,衡阳,衡阳市,民办,本科,0,0,0,湖南交通工程学院是教育部公布的普通高等学校（本科），位于衡阳·衡阳市。
11528,湖南工学院,衡阳,衡阳市,公办,本科,0,0,0,湖南工学院是教育部公布的普通高等学校（本科），位于衡阳·衡阳市。
10546,衡阳师范学院,衡阳,衡阳市,公办,本科,0,0,0,衡阳师范学院是教育部公布的普通高等学校（本科），位于衡阳·衡阳市。
12659,衡阳师范学院南岳学院,衡阳,衡阳市,民办,本科,0,0,0,衡阳师范学院南岳学院是教育部公布的普通高等学校（本科），位于衡阳·衡阳市。
11488,衢州学院,衢州,衢州市,公办,本科,0,0,0,衢州学院是教育部公布的普通高等学校（本科），位于衢州·衢州市。
10519,湖北文理学院,襄阳,襄阳市,公办,本科,0,0,0,湖北文理学院是教育部公布的普通高等学校（本科），位于襄阳·襄阳市。
13257,湖北文理学院理工学院,襄阳,襄阳市,民办,本科,0,0,0,湖北文理学院理工学院是教育部公布的普通高等学校（本科），位于襄阳·襄阳市。
10743,青海大学,西宁,西宁市,公办,本科,1,1,1,青海大学是教育部公布的普通高等学校（本科），位于西宁·西宁市。
13674,青海大学昆仑学院,西宁,西宁市,民办,本科,0,0,0,青海大学昆仑学院是教育部公布的普通高等学校（本科），位于西宁·西宁市。
10746,青海师范大学,西宁,西宁市,公办,本科,0,0,0,青海师范大学是教育部公布的普通高等学校（本科），位于西宁·西宁市。
10748,青海民族大学,西宁,西宁市,公办,本科,0,0,0,青海民族大学是教育部公布的普通高等学校（本科），位于西宁·西宁市。
13683,延安大学西安创新学院,西安,西安市,民办,本科,0,0,0,延安大学西安创新学院是教育部公布的普通高等学校（本科），位于西安·西安市。
12715,西京学院,西安,西安市,民办,本科,0,0,0,西京学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10697,西北大学,西安,西安市,公办,本科,0,1,1,西北大学是教育部公布的普通高等学校（本科），位于西安·西安市。
13678,西北大学现代学院,西安,西安市,民办,本科,0,0,0,西北大学现代学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10699,西北工业大学,西安,西安市,公办,本科,1,1,1,西北工业大学是教育部公布的普通高等学校（本科），位于西安·西安市。
13894,西北工业大学明德学院,西安,西安市,民办,本科,0,0,0,西北工业大学明德学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10726,西北政法大学,西安,西安市,公办,本科,0,0,0,西北政法大学是教育部公布的普通高等学校（本科），位于西安·西安市。
10698,西安交通大学,西安,西安市,公办,本科,1,1,1,西安交通大学是教育部公布的普通高等学校（本科），位于西安·西安市。
13677,西安交通大学城市学院,西安,西安市,民办,本科,0,0,0,西安交通大学城市学院是教育部公布的普通高等学校（本科），位于西安·西安市。
13569,西安交通工程学院,西安,西安市,民办,本科,0,0,0,西安交通工程学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10727,西安体育学院,西安,西安市,公办,本科,0,0,0,西安体育学院是教育部公布的普通高等学校（本科），位于西安·西安市。
11840,西安医学院,西安,西安市,公办,本科,0,0,0,西安医学院是教育部公布的普通高等学校（本科），位于西安·西安市。
11400,西安培华学院,西安,西安市,民办,本科,0,0,0,西安培华学院是教育部公布的普通高等学校（本科），位于西安·西安市。
12713,西安外事学院,西安,西安市,民办,本科,0,0,0,西安外事学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10724,西安外国语大学,西安,西安市,公办,本科,0,0,0,西安外国语大学是教育部公布的普通高等学校（本科），位于西安·西安市。
10702,西安工业大学,西安,西安市,公办,本科,0,0,0,西安工业大学是教育部公布的普通高等学校（本科），位于西安·西安市。
13682,西安工业大学北方信息工程学院,西安,西安市,民办,本科,0,0,0,西安工业大学北方信息工程学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10709,西安工程大学,西安,西安市,公办,本科,0,0,0,西安工程大学是教育部公布的普通高等学校（本科），位于西安·西安市。
10703,西安建筑科技大学,西安,西安市,公办,本科,0,0,0,西安建筑科技大学是教育部公布的普通高等学校（本科），位于西安·西安市。
13679,西安建筑科技大学华清学院,西安,西安市,民办,本科,0,0,0,西安建筑科技大学华清学院是教育部公布的普通高等学校（本科），位于西安·西安市。
13121,西安思源学院,西安,西安市,民办,本科,0,0,0,西安思源学院是教育部公布的普通高等学校（本科），位于西安·西安市。
11080,西安文理学院,西安,西安市,公办,本科,0,0,0,西安文理学院是教育部公布的普通高等学校（本科），位于西安·西安市。
12712,西安欧亚学院,西安,西安市,民办,本科,0,0,0,西安欧亚学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10700,西安理工大学,西安,西安市,公办,本科,0,0,0,西安理工大学是教育部公布的普通高等学校（本科），位于西安·西安市。
14041,西安理工大学高科学院,西安,西安市,民办,本科,0,0,0,西安理工大学高科学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10701,西安电子科技大学,西安,西安市,公办,本科,0,1,1,西安电子科技大学是教育部公布的普通高等学校（本科），位于西安·西安市。
13685,西安电子科技大学长安学院,西安,西安市,民办,本科,0,0,0,西安电子科技大学长安学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10705,西安石油大学,西安,西安市,公办,本科,0,0,0,西安石油大学是教育部公布的普通高等学校（本科），位于西安·西安市。
10704,西安科技大学,西安,西安市,公办,本科,0,0,0,西安科技大学是教育部公布的普通高等学校（本科），位于西安·西安市。
14042,西安科技大学高新学院,西安,西安市,民办,本科,0,0,0,西安科技大学高新学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10729,西安美术学院,西安,西安市,公办,本科,0,0,0,西安美术学院是教育部公布的普通高等学校（本科），位于西安·西安市。
12714,西安翻译学院,西安,西安市,民办,本科,0,0,0,西安翻译学院是教育部公布的普通高等学校（本科），位于西安·西安市。
11736,西安航空学院,西安,西安市,公办,本科,0,0,0,西安航空学院是教育部公布的普通高等学校（本科），位于西安·西安市。
11560,西安财经学院,西安,西安市,公办,本科,0,0,0,西安财经学院是教育部公布的普通高等学校（本科），位于西安·西安市。
13680,西安财经学院行知学院,西安,西安市,民办,本科,0,0,0,西安财经学院行知学院是教育部公布的普通高等学校（本科），位于西安·西安市。
11664,西安邮电大学,西安,西安市,公办,本科,0,0,0,西安邮电大学是教育部公布的普通高等学校（本科），位于西安·西安市。
10728,西安音乐学院,西安,西安市,公办,本科,0,0,0,西安音乐学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10710,长安大学,西安,西安市,公办,本科,0,1,1,长安大学是教育部公布的普通高等学校（本科），位于西安·西安市。
14034,长安大学兴华学院,西安,西安市,民办,本科,0,0,0,长安大学兴华学院是教育部公布的普通高等学校（本科），位于西安·西安市。
14390,陕西学前师范学院,西安,西安市,公办,本科,0,0,0,陕西学前师范学院是教育部公布的普通高等学校（本科），位于西安·西安市。
10718,陕西师范大学,西安,西安市,公办,本科,0,1,1,陕西师范大学是教育部公布的普通高等学校（本科），位于西安·西安市。
10708,陕西科技大学,西安,西安市,公办,本科,0,0,0,陕西科技大学是教育部公布的普通高等学校（本科），位于西安·西安市。
10480,许昌学院,许昌,许昌市,公办,本科,0,0,0,许昌学院是教育部公布的普通高等学校（本科），位于许昌·许昌市。
10660,贵州医科大学,贵阳,贵阳市,公办,本科,0,0,0,贵州医科大学是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
13676,贵州医科大学神奇民族医药学院,贵阳,贵阳市,民办,本科,0,0,0,贵州医科大学神奇民族医药学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
11731,贵州商学院,贵阳,贵阳市,公办,本科,0,0,0,贵州商学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
10657,贵州大学,贵阳,贵阳市,公办,本科,1,1,1,贵州大学是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
13650,贵州大学明德学院,贵阳,贵阳市,民办,本科,0,0,0,贵州大学明德学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
13649,贵州大学科技学院,贵阳,贵阳市,民办,本科,0,0,0,贵州大学科技学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
10663,贵州师范大学,贵阳,贵阳市,公办,本科,0,0,0,贵州师范大学是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
13652,贵州师范大学求是学院,贵阳,贵阳市,民办,本科,0,0,0,贵州师范大学求是学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
14223,贵州师范学院,贵阳,贵阳市,公办,本科,0,0,0,贵州师范学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
10672,贵州民族大学,贵阳,贵阳市,公办,本科,0,0,0,贵州民族大学是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
13651,贵州民族大学人文科技学院,贵阳,贵阳市,民办,本科,0,0,0,贵州民族大学人文科技学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
14440,贵州理工学院,贵阳,贵阳市,公办,本科,0,0,0,贵州理工学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
12107,贵州警察学院,贵阳,贵阳市,公办,本科,0,0,0,贵州警察学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
10671,贵州财经大学,贵阳,贵阳市,公办,本科,0,0,0,贵州财经大学是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
13648,贵州财经大学商务学院,贵阳,贵阳市,民办,本科,0,0,0,贵州财经大学商务学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
10662,贵阳中医学院,贵阳,贵阳市,公办,本科,0,0,0,贵阳中医学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
13647,贵阳中医学院时珍学院,贵阳,贵阳市,民办,本科,0,0,0,贵阳中医学院时珍学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
10976,贵阳学院,贵阳,贵阳市,公办,本科,0,0,0,贵阳学院是教育部公布的普通高等学校（本科），位于贵阳·贵阳市。
11838,贺州学院,贺州,贺州市,公办,本科,0,0,0,贺州学院是教育部公布的普通高等学校（本科），位于贺州·贺州市。
10407,江西理工大学,赣州,赣州市,公办,本科,0,0,0,江西理工大学是教育部公布的普通高等学校（本科），位于赣州·赣州市。
13434,江西理工大学应用科学学院,赣州,赣州市,民办,本科,0,0,0,江西理工大学应用科学学院是教育部公布的普通高等学校（本科），位于赣州·赣州市。
10413,赣南医学院,赣州,赣州市,公办,本科,0,0,0,赣南医学院是教育部公布的普通高等学校（本科），位于赣州·赣州市。
10418,赣南师范大学,赣州,赣州市,公办,本科,0,0,0,赣南师范大学是教育部公布的普通高等学校（本科），位于赣州·赣州市。
13439,赣南师范大学科技学院,赣州,赣州市,民办,本科,0,0,0,赣南师范大学科技学院是教育部公布的普通高等学校（本科），位于赣州·赣州市。
10138,赤峰学院,赤峰,赤峰市,公办,本科,0,0,0,赤峰学院是教育部公布的普通高等学校（本科），位于赤峰·赤峰市。
13199,沈阳工业大学工程学院,辽阳,辽阳市,民办,本科,0,0,0,沈阳工业大学工程学院是教育部公布的普通高等学校（本科），位于辽阳·辽阳市。
10644,四川文理学院,达州,达州市,公办,本科,0,0,0,四川文理学院是教育部公布的普通高等学校（本科），位于达州·达州市。
10123,运城学院,运城,运城市,公办,本科,0,0,0,运城学院是教育部公布的普通高等学校（本科），位于运城·运城市。
13980,南京医科大学康达学院,连云港,连云港市,民办,本科,0,0,0,南京医科大学康达学院是教育部公布的普通高等学校（本科），位于连云港·连云港市。
11641,淮海工学院,连云港,连云港市,公办,本科,0,0,0,淮海工学院是教育部公布的普通高等学校（本科），位于连云港·连云港市。
10202,通化师范学院,通化,通化市,公办,本科,0,0,0,通化师范学院是教育部公布的普通高等学校（本科），位于通化·通化市。
10136,内蒙古民族大学,通辽,通辽市,公办,本科,0,0,0,内蒙古民族大学是教育部公布的普通高等学校（本科），位于通辽·通辽市。
14625,茅台学院,遵义,遵义市,民办,本科,0,0,0,茅台学院是教育部公布的普通高等学校（本科），位于遵义·遵义市。
10661,遵义医学院,遵义,遵义市,公办,本科,0,0,0,遵义医学院是教育部公布的普通高等学校（本科），位于遵义·遵义市。
13653,遵义医学院医学与科技学院,遵义,遵义市,民办,本科,0,0,0,遵义医学院医学与科技学院是教育部公布的普通高等学校（本科），位于遵义·遵义市。
10664,遵义师范学院,遵义,遵义市,公办,本科,0,0,0,遵义师范学院是教育部公布的普通高等学校（本科），位于遵义·遵义市。
10104,邢台学院,邢台,邢台市,公办,本科,0,0,0,邢台学院是教育部公布的普通高等学校（本科），位于邢台·邢台市。
10076,河北工程大学,邯郸,邯郸市,公办,本科,0,0,0,河北工程大学是教育部公布的普通高等学校（本科），位于邯郸·邯郸市。
13578,河北工程大学科信学院,邯郸,邯郸市,民办,本科,0,0,0,河北工程大学科信学院是教育部公布的普通高等学校（本科），位于邯郸·邯郸市。
10103,邯郸学院,邯郸,邯郸市,公办,本科,0,0,0,邯郸学院是教育部公布的普通高等学校（本科），位于邯郸·邯郸市。
10547,邵阳学院,邵阳,邵阳市,公办,本科,0,0,0,邵阳学院是教育部公布的普通高等学校（本科），位于邵阳·邵阳市。
10465,中原工学院,郑州,郑州市,公办,本科,0,0,0,中原工学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
13508,中原工学院信息商务学院,郑州,郑州市,民办,本科,0,0,0,中原工学院信息商务学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
10078,华北水利水电大学,郑州,郑州市,公办,本科,0,0,0,华北水利水电大学是教育部公布的普通高等学校（本科），位于郑州·郑州市。
10471,河南中医药大学,郑州,郑州市,公办,本科,0,0,0,河南中医药大学是教育部公布的普通高等学校（本科），位于郑州·郑州市。
10466,河南农业大学,郑州,郑州市,公办,本科,0,0,0,河南农业大学是教育部公布的普通高等学校（本科），位于郑州·郑州市。
10463,河南工业大学,郑州,郑州市,公办,本科,0,0,0,河南工业大学是教育部公布的普通高等学校（本科），位于郑州·郑州市。
11517,河南工程学院,郑州,郑州市,公办,本科,0,0,0,河南工程学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
13502,河南师范大学新联学院,郑州,郑州市,民办,本科,0,0,0,河南师范大学新联学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
10469,河南牧业经济学院,郑州,郑州市,公办,本科,0,0,0,河南牧业经济学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
11788,河南警察学院,郑州,郑州市,公办,本科,0,0,0,河南警察学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
11652,河南财政金融学院,郑州,郑州市,公办,本科,0,0,0,河南财政金融学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
10484,河南财经政法大学,郑州,郑州市,公办,本科,0,0,0,河南财经政法大学是教育部公布的普通高等学校（本科），位于郑州·郑州市。
14333,郑州升达经贸管理学院,郑州,郑州市,民办,本科,0,0,0,郑州升达经贸管理学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
10459,郑州大学,郑州,郑州市,公办,本科,1,1,1,郑州大学是教育部公布的普通高等学校（本科），位于郑州·郑州市。
12747,郑州工业应用技术学院,郑州,郑州市,民办,本科,0,0,0,郑州工业应用技术学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
13507,郑州工商学院,郑州,郑州市,民办,本科,0,0,0,郑州工商学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
11068,郑州工程技术学院,郑州,郑州市,公办,本科,0,0,0,郑州工程技术学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
12949,郑州师范学院,郑州,郑州市,公办,本科,0,0,0,郑州师范学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
14040,郑州成功财经学院,郑州,郑州市,民办,本科,0,0,0,郑州成功财经学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
12746,郑州科技学院,郑州,郑州市,民办,本科,0,0,0,郑州科技学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
10485,郑州航空工业管理学院,郑州,郑州市,公办,本科,0,0,0,郑州航空工业管理学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
13497,郑州财经学院,郑州,郑州市,民办,本科,0,0,0,郑州财经学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
10462,郑州轻工业学院,郑州,郑州市,公办,本科,0,0,0,郑州轻工业学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
12735,铁道警察学院,郑州,郑州市,公办,本科,0,0,0,铁道警察学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
11834,黄河科技学院,郑州,郑州市,民办,本科,0,0,0,黄河科技学院是教育部公布的普通高等学校（本科），位于郑州·郑州市。
10545,湘南学院,郴州,郴州市,公办,本科,0,0,0,湘南学院是教育部公布的普通高等学校（本科），位于郴州·郴州市。
14532,鄂尔多斯应用技术学院,鄂尔多斯,鄂尔多斯市,公办,本科,0,0,0,鄂尔多斯应用技术学院是教育部公布的普通高等学校（本科），位于鄂尔多斯·鄂尔多斯市。
10650,四川外国语大学,重庆,重庆市,公办,本科,0,0,0,四川外国语大学是教育部公布的普通高等学校（本科），位于重庆·重庆市。
13588,四川外国语大学重庆南方翻译学院,重庆,重庆市,民办,本科,0,0,0,四川外国语大学重庆南方翻译学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10655,四川美术学院,重庆,重庆市,公办,本科,0,0,0,四川美术学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10635,西南大学,重庆,重庆市,公办,本科,0,1,1,西南大学是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10652,西南政法大学,重庆,重庆市,公办,本科,0,0,0,西南政法大学是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10643,重庆三峡学院,重庆,重庆市,公办,本科,0,0,0,重庆三峡学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10618,重庆交通大学,重庆,重庆市,公办,本科,0,0,0,重庆交通大学是教育部公布的普通高等学校（本科），位于重庆·重庆市。
13548,重庆人文科技学院,重庆,重庆市,民办,本科,0,0,0,重庆人文科技学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10631,重庆医科大学,重庆,重庆市,公办,本科,0,0,0,重庆医科大学是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10611,重庆大学,重庆,重庆市,公办,本科,1,1,1,重庆大学是教育部公布的普通高等学校（本科），位于重庆·重庆市。
12616,重庆大学城市科技学院,重庆,重庆市,民办,本科,0,0,0,重庆大学城市科技学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
11799,重庆工商大学,重庆,重庆市,公办,本科,0,0,0,重庆工商大学是教育部公布的普通高等学校（本科），位于重庆·重庆市。
13591,重庆工商大学派斯学院,重庆,重庆市,民办,本科,0,0,0,重庆工商大学派斯学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
13590,重庆工商大学融智学院,重庆,重庆市,民办,本科,0,0,0,重庆工商大学融智学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
12608,重庆工程学院,重庆,重庆市,民办,本科,0,0,0,重庆工程学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10637,重庆师范大学,重庆,重庆市,公办,本科,0,0,0,重庆师范大学是教育部公布的普通高等学校（本科），位于重庆·重庆市。
13589,重庆师范大学涉外商贸学院,重庆,重庆市,民办,本科,0,0,0,重庆师范大学涉外商贸学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10642,重庆文理学院,重庆,重庆市,公办,本科,0,0,0,重庆文理学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
11660,重庆理工大学,重庆,重庆市,公办,本科,0,0,0,重庆理工大学是教育部公布的普通高等学校（本科），位于重庆·重庆市。
11551,重庆科技学院,重庆,重庆市,公办,本科,0,0,0,重庆科技学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
14388,重庆第二师范学院,重庆,重庆市,公办,本科,0,0,0,重庆第二师范学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
12757,重庆警察学院,重庆,重庆市,公办,本科,0,0,0,重庆警察学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10617,重庆邮电大学,重庆,重庆市,公办,本科,0,0,0,重庆邮电大学是教育部公布的普通高等学校（本科），位于重庆·重庆市。
13627,重庆邮电大学移通学院,重庆,重庆市,民办,本科,0,0,0,重庆邮电大学移通学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
10647,长江师范学院,重庆,重庆市,公办,本科,0,0,0,长江师范学院是教育部公布的普通高等学校（本科），位于重庆·重庆市。
14207,上海财经大学浙江学院,金华,金华市,民办,本科,0,0,0,上海财经大学浙江学院是教育部公布的普通高等学校（本科），位于金华·金华市。
10345,浙江师范大学,金华,金华市,公办,本科,0,0,0,浙江师范大学是教育部公布的普通高等学校（本科），位于金华·金华市。
13276,浙江师范大学行知学院,金华,金华市,民办,本科,0,0,0,浙江师范大学行知学院是教育部公布的普通高等学校（本科），位于金华·金华市。
11607,钦州学院,钦州,钦州市,公办,本科,0,0,0,钦州学院是教育部公布的普通高等学校（本科），位于钦州·钦州市。
10665,铜仁学院,铜仁,铜仁市,公办,本科,0,0,0,铜仁学院是教育部公布的普通高等学校（本科），位于铜仁·铜仁市。
10383,铜陵学院,铜陵,铜陵市,公办,本科,0,0,0,铜陵学院是教育部公布的普通高等学校（本科），位于铜陵·铜陵市。
14200,中国矿业大学银川学院,银川,银川市,民办,本科,0,0,0,中国矿业大学银川学院是教育部公布的普通高等学校（本科），位于银川·银川市。
11407,北方民族大学,银川,银川市,公办,本科,0,0,0,北方民族大学是教育部公布的普通高等学校（本科），位于银川·银川市。
10752,宁夏医科大学,银川,银川市,公办,本科,0,0,0,宁夏医科大学是教育部公布的普通高等学校（本科），位于银川·银川市。
10749,宁夏大学,银川,银川市,公办,本科,1,1,1,宁夏大学是教育部公布的普通高等学校（本科），位于银川·银川市。
13325,宁夏大学新华学院,银川,银川市,民办,本科,0,0,0,宁夏大学新华学院是教育部公布的普通高等学校（本科），位于银川·银川市。
13820,银川能源学院,银川,银川市,民办,本科,0,0,0,银川能源学院是教育部公布的普通高等学校（本科），位于银川·银川市。
10167,渤海大学,锦州,锦州市,公办,本科,0,0,0,渤海大学是教育部公布的普通高等学校（本科），位于锦州·锦州市。
10154,辽宁工业大学,锦州,锦州市,公办,本科,0,0,0,辽宁工业大学是教育部公布的普通高等学校（本科），位于锦州·锦州市。
13217,辽宁理工学院,锦州,锦州市,民办,本科,0,0,0,辽宁理工学院是教育部公布的普通高等学校（本科），位于锦州·锦州市。
10160,锦州医科大学,锦州,锦州市,公办,本科,0,0,0,锦州医科大学是教育部公布的普通高等学校（本科），位于锦州·锦州市。
13213,锦州医科大学医疗学院,锦州,锦州市,民办,本科,0,0,0,锦州医科大学医疗学院是教育部公布的普通高等学校（本科），位于锦州·锦州市。
13990,南京财经大学红山学院,镇江,镇江市,民办,本科,0,0,0,南京财经大学红山学院是教育部公布的普通高等学校（本科），位于镇江·镇江市。
10299,江苏大学,镇江,镇江市,公办,本科,0,0,0,江苏大学是教育部公布的普通高等学校（本科），位于镇江·镇江市。
13986,江苏大学京江学院,镇江,镇江市,民办,本科,0,0,0,江苏大学京江学院是教育部公布的普通高等学校（本科），位于镇江·镇江市。
10289,江苏科技大学,镇江,镇江市,公办,本科,0,0,0,江苏科技大学是教育部公布的普通高等学校（本科），位于镇江·镇江市。
10200,东北师范大学,长春,长春市,公办,本科,0,1,1,东北师范大学是教育部公布的普通高等学校（本科），位于长春·长春市。
13662,东北师范大学人文学院,长春,长春市,民办,本科,0,0,0,东北师范大学人文学院是教育部公布的普通高等学校（本科），位于长春·长春市。
10208,吉林体育学院,长春,长春市,公办,本科,0,0,0,吉林体育学院是教育部公布的普通高等学校（本科），位于长春·长春市。
10193,吉林农业大学,长春,长春市,公办,本科,0,0,0,吉林农业大学是教育部公布的普通高等学校（本科），位于长春·长春市。
13607,吉林动画学院,长春,长春市,民办,本科,0,0,0,吉林动画学院是教育部公布的普通高等学校（本科），位于长春·长春市。
10964,吉林华桥外国语学院,长春,长春市,民办,本科,0,0,0,吉林华桥外国语学院是教育部公布的普通高等学校（本科），位于长春·长春市。
10183,吉林大学,长春,长春市,公办,本科,1,1,1,吉林大学是教育部公布的普通高等学校（本科），位于长春·长春市。
11261,吉林工商学院,长春,长春市,公办,本科,0,0,0,吉林工商学院是教育部公布的普通高等学校（本科），位于长春·长春市。
10204,吉林工程技术师范学院,长春,长春市,公办,本科,0,0,0,吉林工程技术师范学院是教育部公布的普通高等学校（本科），位于长春·长春市。
10191,吉林建筑大学,长春,长春市,公办,本科,0,0,0,吉林建筑大学是教育部公布的普通高等学校（本科），位于长春·长春市。
